state,year,gender,offense,count
TX,2013,male,fraud,5841
TX,2013,male,gambling-total,254
TX,2013,male,larceny,63663
TX,2013,male,liqour-laws,13167
TX,2013,male,motor-vehcile-theft,3428
TX,2013,male,murder,576
TX,2013,male,offense-against-family,3772
TX,2013,male,prostitution,2118
TX,2013,male,rape,1631
TX,2013,male,robbery,5805
TX,2013,male,runaway,4425
TX,2013,male,sex-offenses,3439
TX,2013,male,simple-assault,74846
TX,2013,male,stolen-property,671
TX,2013,male,vagrancy,697
TX,2013,male,vandalism,7907
TX,2013,male,weapons,9372
TX,2014,female,aggravated-assault,4810
TX,2014,female,arson,98
TX,2014,female,burglary,1882
TX,2014,female,curfew,1034
TX,2014,female,disorderly-conduct,3262
TX,2014,female,drug-grand-total,29963
TX,2014,female,drunkenness,14058
TX,2014,female,dui,15430
TX,2014,female,embezzlement,231
TX,2014,female,forgery,1797
TX,2014,female,fraud,3200
TX,2014,female,gambling-total,177
TX,2014,female,larceny,46454
TX,2014,female,liqour-laws,3324
TX,2014,female,motor-vehcile-theft,901
TX,2014,female,murder,93
TX,2014,female,offense-against-family,1439
TX,2014,female,prostitution,3322
TX,2014,female,rape,107
TX,2014,female,robbery,923
TX,2014,female,runaway,4269
TX,2014,female,sex-offenses,264
TX,2014,female,simple-assault,24551
TX,2014,female,stolen-property,226
TX,2014,female,vagrancy,218
TX,2014,female,vandalism,1718
TX,2014,female,weapons,794
TX,2014,male,aggravated-assault,16551
TX,2014,male,arson,432
TX,2014,male,burglary,13061
TX,2014,male,curfew,1966
TX,2014,male,disorderly-conduct,9080
TX,2014,male,drug-grand-total,110216
TX,2014,male,drunkenness,62271
TX,2014,male,dui,55391
TX,2014,male,embezzlement,294
TX,2014,male,forgery,3251
TX,2014,male,fraud,4985
TX,2014,male,gambling-total,421
TX,2014,male,larceny,63832
TX,2014,male,liqour-laws,9865
TX,2014,male,motor-vehcile-theft,3806
TX,2014,male,murder,657
TX,2014,male,offense-against-family,3798
TX,2014,male,prostitution,1802
TX,2014,male,rape,1900
TX,2014,male,robbery,5405
TX,2014,male,runaway,3688
TX,2014,male,sex-offenses,3353
TX,2014,male,simple-assault,71605
TX,2014,male,stolen-property,858
TX,2014,male,vagrancy,862
TX,2014,male,vandalism,7511
TX,2014,male,weapons,8892
TX,2015,female,aggravated-assault,4946
TX,2015,female,arson,82
TX,2015,female,burglary,1790
TX,2015,female,curfew,1047
TX,2015,female,disorderly-conduct,3103
TX,2015,female,drug-grand-total,29243
TX,2015,female,drunkenness,14886
TX,2015,female,dui,16063
TX,2015,female,embezzlement,293
TX,2015,female,forgery,1637
TX,2015,female,fraud,2701
TX,2015,female,gambling-total,230
TX,2015,female,larceny,41555
TX,2015,female,liqour-laws,3022
TX,2015,female,motor-vehcile-theft,1015
TX,2015,female,murder,87
TX,2015,female,offense-against-family,1514
TX,2015,female,prostitution,3005
TX,2015,female,rape,129
TX,2015,female,robbery,1001
TX,2015,female,runaway,3759
TX,2015,female,sex-offenses,255
TX,2015,female,simple-assault,24831
TX,2015,female,stolen-property,196
TX,2015,female,vagrancy,252
TX,2015,female,vandalism,1724
TX,2015,female,weapons,887
TX,2015,male,aggravated-assault,17119
TX,2015,male,arson,390
TX,2015,male,burglary,11324
TX,2015,male,curfew,2039
TX,2015,male,disorderly-conduct,8198
TX,2015,male,drug-grand-total,104468
TX,2015,male,drunkenness,64139
TX,2015,male,dui,56716
TX,2015,male,embezzlement,368
TX,2015,male,forgery,3274
TX,2015,male,fraud,4279
TX,2015,male,gambling-total,450
TX,2015,male,larceny,57786
TX,2015,male,liqour-laws,8344
TX,2015,male,motor-vehcile-theft,4587
TX,2015,male,murder,679
TX,2015,male,offense-against-family,3679
TX,2015,male,prostitution,1983
TX,2015,male,rape,2002
TX,2015,male,robbery,5991
TX,2015,male,runaway,3261
TX,2015,male,sex-offenses,3020
TX,2015,male,simple-assault,71786
TX,2015,male,stolen-property,764
TX,2015,male,vagrancy,733
TX,2015,male,vandalism,6831
TX,2015,male,weapons,10111
TX,2016,female,aggravated-assault,5077
TX,2016,female,arson,83
TX,2016,female,burglary,1706
TX,2016,female,curfew,919
TX,2016,female,disorderly-conduct,2998
TX,2016,female,drug-grand-total,32361
TX,2016,female,drunkenness,13914
TX,2016,female,dui,15837
TX,2016,female,embezzlement,328
TX,2016,female,forgery,1636
TX,2016,female,fraud,2571
TX,2016,female,gambling-total,158
TX,2016,female,human-trafficking-commerical,0
TX,2016,female,larceny,32507
TX,2016,female,liqour-laws,3098
TX,2016,female,motor-vehcile-theft,1154
TX,2016,female,murder,108
TX,2016,female,offense-against-family,1344
TX,2016,female,prostitution,2583
TX,2016,female,rape,102
TX,2016,female,robbery,1000
TX,2016,female,runaway,3255
TX,2016,female,sex-offenses,214
TX,2016,female,simple-assault,25505
TX,2016,female,stolen-property,210
TX,2016,female,vagrancy,545
TX,2016,female,vandalism,1677
TX,2016,female,weapons,1036
TX,2016,male,aggravated-assault,17447
TX,2016,male,arson,338
TX,2016,male,burglary,10913
TX,2016,male,curfew,1599
TX,2016,male,disorderly-conduct,7961
TX,2016,male,drug-grand-total,112885
TX,2016,male,drunkenness,61630
TX,2016,male,dui,54349
TX,2016,male,embezzlement,610
TX,2016,male,forgery,3272
TX,2016,male,fraud,4277
TX,2016,male,gambling-total,342
TX,2016,male,human-trafficking-commerical,1
TX,2016,male,larceny,47491
TX,2016,male,liqour-laws,8256
TX,2016,male,motor-vehcile-theft,4848
TX,2016,male,murder,812
TX,2016,male,offense-against-family,3136
TX,2016,male,prostitution,1942
TX,2016,male,rape,2260
TX,2016,male,robbery,6261
TX,2016,male,runaway,2742
TX,2016,male,sex-offenses,2900
TX,2016,male,simple-assault,71590
TX,2016,male,stolen-property,876
TX,2016,male,vagrancy,1666
TX,2016,male,vandalism,6686
TX,2016,male,weapons,11774
TX,2017,female,aggravated-assault,5294
TX,2017,female,arson,93
TX,2017,female,burglary,1575
TX,2017,female,curfew,795
TX,2017,female,disorderly-conduct,2593
TX,2017,female,drug-grand-total,34201
TX,2017,female,drunkenness,13185
TX,2017,female,dui,16267
TX,2017,female,embezzlement,295
TX,2017,female,forgery,1665
TX,2017,female,fraud,2457
TX,2017,female,gambling-total,125
TX,2017,female,human-trafficking-commerical,16
TX,2017,female,human-trafficking-servitude,1
TX,2017,female,larceny,25868
TX,2017,female,liqour-laws,2698
TX,2017,female,motor-vehcile-theft,1052
TX,2017,female,murder,118
TX,2017,female,offense-against-family,1358
TX,2017,female,prostitution,2321
TX,2017,female,prostitution-assisting,48
TX,2017,female,prostitution-prostitution,2269
TX,2017,female,prostitution-purchasing,4
TX,2017,female,rape,136
TX,2017,female,robbery,998
TX,2017,female,runaway,489
TX,2017,female,sex-offenses,212
TX,2017,female,simple-assault,26016
TX,2017,female,stolen-property,182
TX,2017,female,suspicion,4
TX,2017,female,vagrancy,240
TX,2017,female,vandalism,1655
TX,2017,female,weapons,1192
TX,2017,male,aggravated-assault,17352
TX,2017,male,arson,402
TX,2017,male,burglary,9845
TX,2017,male,curfew,1460
TX,2017,male,disorderly-conduct,6853
TX,2017,male,drug-grand-total,113546
TX,2017,male,drunkenness,54030
TX,2017,male,dui,54069
TX,2017,male,embezzlement,531
TX,2017,male,forgery,3149
TX,2017,male,fraud,4241
TX,2017,male,gambling-total,246
TX,2017,male,human-trafficking-commerical,27
TX,2017,male,human-trafficking-servitude,14
TX,2017,male,larceny,41815
TX,2017,male,liqour-laws,6779
TX,2017,male,motor-vehcile-theft,4520
TX,2017,male,murder,764
TX,2017,male,offense-against-family,3096
TX,2017,male,prostitution,2317
TX,2017,male,prostitution-assisting,170
TX,2017,male,prostitution-prostitution,1462
TX,2017,male,prostitution-purchasing,687
TX,2017,male,rape,2412
TX,2017,male,robbery,5882
TX,2017,male,runaway,485
TX,2017,male,sex-offenses,2782
TX,2017,male,simple-assault,72259
TX,2017,male,stolen-property,774
TX,2017,male,suspicion,26
TX,2017,male,vagrancy,680
TX,2017,male,vandalism,6128
TX,2017,male,weapons,12878
TX,2018,female,aggravated-assault,6542
TX,2018,female,arson,79
TX,2018,female,burglary,1476
TX,2018,female,curfew,567
TX,2018,female,disorderly-conduct,2288
TX,2018,female,drug-grand-total,35825
TX,2018,female,drunkenness,12283
TX,2018,female,dui,17787
TX,2018,female,embezzlement,217
TX,2018,female,forgery,1523
TX,2018,female,fraud,2612
TX,2018,female,gambling-total,128
TX,2018,female,human-trafficking-commerical,8
TX,2018,female,human-trafficking-servitude,9
TX,2018,female,larceny,26691
TX,2018,female,liqour-laws,2509
TX,2018,female,motor-vehcile-theft,1084
TX,2018,female,murder,113
TX,2018,female,offense-against-family,1456
TX,2018,female,prostitution,2388
TX,2018,female,prostitution-assisting,33
TX,2018,female,prostitution-prostitution,2350
TX,2018,female,prostitution-purchasing,5
TX,2018,female,rape,145
TX,2018,female,robbery,862
TX,2018,female,runaway,542
TX,2018,female,sex-offenses,203
TX,2018,female,simple-assault,26967
TX,2018,female,stolen-property,209
TX,2018,female,suspicion,1
TX,2018,female,vagrancy,145
TX,2018,female,vandalism,1676
TX,2018,female,weapons,1185
TX,2018,male,aggravated-assault,20904
TX,2018,male,arson,349
TX,2018,male,burglary,8311
TX,2018,male,curfew,1109
TX,2018,male,disorderly-conduct,5927
TX,2018,male,drug-grand-total,113976
TX,2018,male,drunkenness,46982
TX,2018,male,dui,57649
TX,2018,male,embezzlement,283
TX,2018,male,forgery,3201
TX,2018,male,fraud,4278
TX,2018,male,gambling-total,228
TX,2018,male,human-trafficking-commerical,26
TX,2018,male,human-trafficking-servitude,46
TX,2018,male,larceny,38509
TX,2018,male,liqour-laws,7232
TX,2018,male,motor-vehcile-theft,4418
TX,2018,male,murder,671
TX,2018,male,offense-against-family,3003
TX,2018,male,prostitution,1664
TX,2018,male,prostitution-assisting,70
TX,2018,male,prostitution-prostitution,1246
TX,2018,male,prostitution-purchasing,348
TX,2018,male,rape,2078
TX,2018,male,robbery,5194
TX,2018,male,runaway,500
TX,2018,male,sex-offenses,2440
TX,2018,male,simple-assault,71551
TX,2018,male,stolen-property,795
TX,2018,male,suspicion,2
TX,2018,male,vagrancy,389
TX,2018,male,vandalism,6110
TX,2018,male,weapons,12720
UT,2010,female,aggravated-assault,232
UT,2010,female,arson,9
UT,2010,female,burglary,196
UT,2010,female,curfew,431
UT,2010,female,disorderly-conduct,1375
UT,2010,female,drug-grand-total,2591
UT,2010,female,drunkenness,880
UT,2010,female,dui,1975
UT,2010,female,embezzlement,9
UT,2010,female,forgery,397
UT,2010,female,fraud,467
UT,2010,female,gambling-total,0
UT,2010,female,larceny,7833
UT,2010,female,liqour-laws,3033
UT,2010,female,motor-vehcile-theft,88
UT,2010,female,murder,4
UT,2010,female,offense-against-family,519
UT,2010,female,prostitution,204
UT,2010,female,rape,6
UT,2010,female,robbery,69
UT,2010,female,runaway,288
UT,2010,female,sex-offenses,66
UT,2010,female,simple-assault,3448
UT,2010,female,stolen-property,158
UT,2010,female,vagrancy,60
UT,2010,female,vandalism,831
UT,2010,female,weapons,109
UT,2010,male,aggravated-assault,1145
UT,2010,male,arson,76
UT,2010,male,burglary,1237
UT,2010,male,curfew,780
UT,2010,male,disorderly-conduct,3936
UT,2010,male,drug-grand-total,8341
UT,2010,male,drunkenness,3547
UT,2010,male,dui,5384
UT,2010,male,embezzlement,11
UT,2010,male,forgery,575
UT,2010,male,fraud,677
UT,2010,male,gambling-total,1
UT,2010,male,larceny,11261
UT,2010,male,liqour-laws,7543
UT,2010,male,motor-vehcile-theft,247
UT,2010,male,murder,42
UT,2010,male,offense-against-family,1092
UT,2010,male,prostitution,211
UT,2010,male,rape,238
UT,2010,male,robbery,376
UT,2010,male,runaway,244
UT,2010,male,sex-offenses,823
UT,2010,male,simple-assault,8049
UT,2010,male,stolen-property,625
UT,2010,male,vagrancy,152
UT,2010,male,vandalism,3568
UT,2010,male,weapons,1173
UT,2011,female,aggravated-assault,231
UT,2011,female,arson,8
UT,2011,female,burglary,237
UT,2011,female,curfew,400
UT,2011,female,disorderly-conduct,1176
UT,2011,female,drug-grand-total,2566
UT,2011,female,drunkenness,917
UT,2011,female,dui,1893
UT,2011,female,embezzlement,14
UT,2011,female,forgery,310
UT,2011,female,fraud,337
UT,2011,female,gambling-total,1
UT,2011,female,larceny,7008
UT,2011,female,liqour-laws,3132
UT,2011,female,motor-vehcile-theft,73
UT,2011,female,murder,7
UT,2011,female,offense-against-family,511
UT,2011,female,prostitution,213
UT,2011,female,rape,3
UT,2011,female,robbery,41
UT,2011,female,runaway,193
UT,2011,female,sex-offenses,55
UT,2011,female,simple-assault,3185
UT,2011,female,stolen-property,194
UT,2011,female,vagrancy,7
UT,2011,female,vandalism,749
UT,2011,female,weapons,109
UT,2011,male,aggravated-assault,1220
UT,2011,male,arson,62
UT,2011,male,burglary,1234
UT,2011,male,curfew,745
UT,2011,male,disorderly-conduct,3833
UT,2011,male,drug-grand-total,8387
UT,2011,male,drunkenness,3651
UT,2011,male,dui,4738
UT,2011,male,embezzlement,27
UT,2011,male,forgery,565
UT,2011,male,fraud,601
UT,2011,male,gambling-total,4
UT,2011,male,larceny,11267
UT,2011,male,liqour-laws,7188
UT,2011,male,motor-vehcile-theft,309
UT,2011,male,murder,32
UT,2011,male,offense-against-family,1091
UT,2011,male,prostitution,245
UT,2011,male,rape,197
UT,2011,male,robbery,318
UT,2011,male,runaway,187
UT,2011,male,sex-offenses,775
UT,2011,male,simple-assault,7428
UT,2011,male,stolen-property,651
UT,2011,male,vagrancy,49
UT,2011,male,vandalism,2883
UT,2011,male,weapons,1096
UT,2012,female,aggravated-assault,247
UT,2012,female,arson,10
UT,2012,female,burglary,173
UT,2012,female,curfew,437
UT,2012,female,disorderly-conduct,1015
UT,2012,female,drug-grand-total,3100
UT,2012,female,drunkenness,806
UT,2012,female,dui,1694
UT,2012,female,embezzlement,18
UT,2012,female,forgery,261
UT,2012,female,fraud,315
UT,2012,female,gambling-total,1
UT,2012,female,larceny,6801
UT,2012,female,liqour-laws,2379
UT,2012,female,motor-vehcile-theft,86
UT,2012,female,murder,5
UT,2012,female,offense-against-family,442
UT,2012,female,prostitution,42
UT,2012,female,rape,2
UT,2012,female,robbery,71
UT,2012,female,runaway,136
UT,2012,female,sex-offenses,62
UT,2012,female,simple-assault,3135
UT,2012,female,stolen-property,200
UT,2012,female,vagrancy,1
UT,2012,female,vandalism,709
UT,2012,female,weapons,117
UT,2012,male,aggravated-assault,1247
UT,2012,male,arson,73
UT,2012,male,burglary,1155
UT,2012,male,curfew,674
UT,2012,male,disorderly-conduct,3048
UT,2012,male,drug-grand-total,9727
UT,2012,male,drunkenness,3199
UT,2012,male,dui,4412
UT,2012,male,embezzlement,8
UT,2012,male,forgery,510
UT,2012,male,fraud,517
UT,2012,male,gambling-total,9
UT,2012,male,larceny,10952
UT,2012,male,liqour-laws,5655
UT,2012,male,motor-vehcile-theft,324
UT,2012,male,murder,29
UT,2012,male,offense-against-family,888
UT,2012,male,prostitution,62
UT,2012,male,rape,158
UT,2012,male,robbery,304
UT,2012,male,runaway,125
UT,2012,male,sex-offenses,820
UT,2012,male,simple-assault,7528
UT,2012,male,stolen-property,682
UT,2012,male,vagrancy,15
UT,2012,male,vandalism,3042
UT,2012,male,weapons,1184
UT,2013,female,aggravated-assault,257
UT,2013,female,arson,5
UT,2013,female,burglary,170
UT,2013,female,curfew,339
UT,2013,female,disorderly-conduct,1115
UT,2013,female,drug-grand-total,3428
UT,2013,female,drunkenness,869
UT,2013,female,dui,2534
UT,2013,female,embezzlement,13
UT,2013,female,forgery,290
UT,2013,female,fraud,366
UT,2013,female,gambling-total,0
UT,2013,female,larceny,6488
UT,2013,female,liqour-laws,2067
UT,2013,female,motor-vehcile-theft,94
UT,2013,female,murder,3
UT,2013,female,offense-against-family,496
UT,2013,female,prostitution,94
UT,2013,female,rape,6
UT,2013,female,robbery,53
UT,2013,female,runaway,187
UT,2013,female,sex-offenses,67
UT,2013,female,simple-assault,3153
UT,2013,female,stolen-property,245
UT,2013,female,vagrancy,19
UT,2013,female,vandalism,698
UT,2013,female,weapons,110
UT,2013,male,aggravated-assault,1305
UT,2013,male,arson,60
